"x","y","z","ID","nodeid","treeid","radius","radius_obs","length","volume","n","tumor_half","cen_dist","parent","generation","gen_diff","hs_nodeid","hs_parent","hs_length","beta.ave","gamma.ave","beta.diff","gamma.diff","asymmetry"
92.2683132994129,27.5341017925636,170.508230452675,1379,346.002,2,0.8575,1.53512,25.8529,59.7209,NA,0,64.249070307822,297.002,1,1,305.002,88.002,25.8529,NA,NA,NA,NA,NA
93.0902306066536,28.3560190998043,171.763374485597,1379,346.002,2,0.8575,1.53512,25.8529,59.7209,NA,0,65.700175763789,297.002,1,1,305.002,88.002,25.8529,NA,NA,NA,NA,NA
93.9121479138943,28.3560190998043,173.018518518519,1379,346.002,2,0.8575,1.53512,25.8529,59.7209,NA,0,67.1112355062347,297.002,1,1,305.002,88.002,25.8529,NA,NA,NA,NA,NA
93.9121479138943,28.3560190998043,174.27366255144,1379,346.002,2,0.8575,1.53512,25.8529,59.7209,NA,0,68.3286070498404,297.002,1,1,305.002,88.002,25.8529,NA,NA,NA,NA,NA
93.9121479138943,29.177936407045,175.528806584362,1379,346.002,2,0.8575,1.53512,25.8529,59.7209,NA,0,69.5977594048537,297.002,1,1,305.002,88.002,25.8529,NA,NA,NA,NA,NA
93.9121479138943,29.177936407045,176.783950617284,1379,346.002,2,0.8575,1.53512,25.8529,59.7209,NA,0,70.8168784298472,297.002,1,1,305.002,88.002,25.8529,NA,NA,NA,NA,NA
93.0902306066536,29.9998537142857,178.039094650206,1379,346.002,2,0.8575,1.53512,25.8529,59.7209,NA,0,71.9170180623238,297.002,1,1,305.002,88.002,25.8529,NA,NA,NA,NA,NA
93.0902306066536,30.8217710215264,178.039094650206,1379,346.002,2,0.8575,1.53512,25.8529,59.7209,NA,0,71.9845668788504,297.002,1,1,305.002,88.002,25.8529,NA,NA,NA,NA,NA
93.0902306066536,31.6436883287671,179.294238683128,1379,346.002,2,0.8575,1.53512,25.8529,59.7209,NA,0,73.2825562406226,297.002,1,1,305.002,88.002,25.8529,NA,NA,NA,NA,NA
93.0902306066536,32.4656056360078,180.549382716049,1379,346.002,2,0.8575,1.53512,25.8529,59.7209,NA,0,74.588136448036,297.002,1,1,305.002,88.002,25.8529,NA,NA,NA,NA,NA
93.0902306066536,33.2875229432485,181.804526748971,1379,346.002,2,0.8575,1.53512,25.8529,59.7209,NA,0,75.900915789129,297.002,1,1,305.002,88.002,25.8529,NA,NA,NA,NA,NA
93.0902306066536,34.1094402504892,183.059670781893,1379,346.002,2,0.8575,1.53512,25.8529,59.7209,NA,0,77.2205271004589,297.002,1,1,305.002,88.002,25.8529,NA,NA,NA,NA,NA
93.0902306066536,34.9313575577299,184.314814814815,1379,346.002,2,0.8575,1.53512,25.8529,59.7209,NA,0,78.5466260441759,297.002,1,1,305.002,88.002,25.8529,NA,NA,NA,NA,NA
93.0902306066536,34.9313575577299,185.569958847737,1379,346.002,2,0.8575,1.53512,25.8529,59.7209,NA,0,79.7672240390925,297.002,1,1,305.002,88.002,25.8529,NA,NA,NA,NA,NA
93.0902306066536,34.9313575577299,186.825102880658,1379,346.002,2,0.8575,1.53512,25.8529,59.7209,NA,0,80.988878075749,297.002,1,1,305.002,88.002,25.8529,NA,NA,NA,NA,NA
93.0902306066536,34.9313575577299,188.08024691358,1379,346.002,2,0.8575,1.53512,25.8529,59.7209,NA,0,82.2115410761849,297.002,1,1,305.002,88.002,25.8529,NA,NA,NA,NA,NA
92.2683132994129,34.1094402504892,189.335390946502,1379,346.002,2,0.8575,1.53512,25.8529,59.7209,NA,0,83.1903095826258,297.002,1,1,305.002,88.002,25.8529,NA,NA,NA,NA,NA
92.2683132994129,25.0683498708415,167.997942386831,1380,347.002,2,0.642848,0.389664,17.493,22.7108,NA,0,61.7360714910751,297.002,1,1,306.002,88.002,17.493,NA,NA,NA,NA,NA
93.0902306066536,24.2464325636008,167.997942386831,1380,347.002,2,0.642848,0.389664,17.493,22.7108,NA,0,61.9306363343726,297.002,1,1,306.002,88.002,17.493,NA,NA,NA,NA,NA
93.9121479138943,23.4245152563601,169.253086419753,1380,347.002,2,0.642848,0.389664,17.493,22.7108,NA,0,63.3596450471478,297.002,1,1,306.002,88.002,17.493,NA,NA,NA,NA,NA
93.9121479138943,22.6025979491194,169.253086419753,1380,347.002,2,0.642848,0.389664,17.493,22.7108,NA,0,63.378893204445,297.002,1,1,306.002,88.002,17.493,NA,NA,NA,NA,NA
94.734065221135,21.7806806418787,169.253086419753,1380,347.002,2,0.642848,0.389664,17.493,22.7108,NA,0,63.6215433485313,297.002,1,1,306.002,88.002,17.493,NA,NA,NA,NA,NA
95.5559825283758,20.958763334638,170.508230452675,1380,347.002,2,0.642848,0.389664,17.493,22.7108,NA,0,65.0895378340904,297.002,1,1,306.002,88.002,17.493,NA,NA,NA,NA,NA
96.3778998356165,20.1368460273972,170.508230452675,1380,347.002,2,0.642848,0.389664,17.493,22.7108,NA,0,65.3671859128387,297.002,1,1,306.002,88.002,17.493,NA,NA,NA,NA,NA
97.1998171428572,19.3149287201565,170.508230452675,1380,347.002,2,0.642848,0.389664,17.493,22.7108,NA,0,65.6642387080785,297.002,1,1,306.002,88.002,17.493,NA,NA,NA,NA,NA
97.1998171428572,18.4930114129158,170.508230452675,1380,347.002,2,0.642848,0.389664,17.493,22.7108,NA,0,65.7342164251679,297.002,1,1,306.002,88.002,17.493,NA,NA,NA,NA,NA
98.0217344500979,17.6710941056751,171.763374485597,1380,347.002,2,0.642848,0.389664,17.493,22.7108,NA,0,67.2498536233588,297.002,1,1,306.002,88.002,17.493,NA,NA,NA,NA,NA
98.8436517573385,16.8491767984344,171.763374485597,1380,347.002,2,0.642848,0.389664,17.493,22.7108,NA,0,67.5886199290273,297.002,1,1,306.002,88.002,17.493,NA,NA,NA,NA,NA
